category,number,village,address,location,floor,capacity,unit,note
龍居鄉,DK06000065,義仁里,新北市泰山區義仁里民權街27號,"25.050729,121.42881",B01,522,林口分局,
泰山農會信用部,DK06000066,福泰里,新北市泰山區福泰里明志路一段205號,"25.061405,121.43273",B02,425,林口分局,
台北麗晶,DK06000067,義仁里,新北市泰山區義仁里明志路二段215號,"25.048657,121.42763",B02,790,林口分局,
台北麗景,DK06000068,黎明里,新北市泰山區黎明里泰林路二段537巷1號,"25.063555,121.42327",B01,1727,林口分局,
公寓,DK06000069,山腳里,新北市泰山區山腳里泰林路二段332號,"25.063319,121.42981",B01,194,林口分局,
公寓,DK06000070,同興里,新北市泰山區同興里明志路一段511號,"25.0543,121.43056",B01,247,林口分局,
儒林世家,DK06000071,同興里,新北市泰山區同興里明志路一段352巷26弄1號,"25.059309,121.43036",B01,999,林口分局,
尚豪庭,DK06000072,義仁里,新北市泰山區義仁里明志路二段99號,"25.051885,121.4284",B01,965,林口分局,
帝王鄉,DK06000073,義學里,新北市泰山區義學里明志路二段118號,"25.051499,121.4278",B02,1253,林口分局,
榮耀台北,DK06000074,義學里,新北市泰山區義學里明志路二段60巷17號,"25.053569,121.42863",B01,2383,林口分局,
草莓園,DK06000075,義仁里,新北市泰山區義仁里文程路21號,"25.049289,121.42847",B01,2294,林口分局,
泰山大人,DK06000076,義仁里,新北市泰山區義仁里民生路6號,"25.052694,121.42988",B02,754,林口分局,
小泰山,DK06000077,義仁里,新北市泰山區義仁里民生路14巷2號,"25.052582,121.43017",B02,915,林口分局,
台北圓山,DK06000078,山腳里,新北市泰山區山腳里泰林路二段471號,"25.063898,121.42535",B02,1444,林口分局,
金融天下,DK06000079,楓樹里,新北市泰山區楓樹里明志路一段106號,"25.063844,121.43333",B02,393,林口分局,
泰山高中,DK06000081,同榮里,新北市泰山區同榮里辭修路7號,"25.057719,121.42987",B01,962,林口分局,
皇莊建設,DK06000082,義仁里,新北市泰山區義仁里明志路二段6號,"25.053789,121.43002",B01,138,林口分局,
台北橘園,DK06000083,義仁里,新北市泰山區義仁里民權街66巷2號,"25.050047,121.4286",B02,603,林口分局,
晶華小築,DK06000084,義仁里,新北市泰山區義仁里明志路二段209號,"25.048747,121.42747",B01,172,林口分局,
同榮國小,DK06000085,義學里,新北市泰山區義學里公園路33號,"25.05429,121.4281",B01,1718,林口分局,
泰山贏座,DK06000086,同興里,新北市泰山區同興里明志路一段303號,"25.059289,121.4317",B01,126,林口分局,
泰山國小,DK06000087,山腳里,新北市泰山區山腳里泰林路二段255號,"25.062342,121.43129",B01,366,林口分局,
桂成公司,DK06000088,山腳里,新北市泰山區山腳里憲訓路36號,"25.064863,121.42918",B01,278,林口分局,
泰山區公所,DK06000089,同榮里,新北市泰山區同榮里明志路一段322號,"25.059241,121.43142",B01,1002,林口分局,
創新世界富貴區,DK06000090,福興里,新北市泰山區福興里全興路47巷36號,"25.058773,121.43368",B02,915,林口分局,
易居,DK06000091,楓樹里,新北市泰山區楓樹里和平街2號,"25.06455,121.43397",B01,331,林口分局,
星光山悅,DK06000092,義仁里,新北市泰山區義仁里民權街50號,"25.050603,121.42871",B01,738,林口分局,
明志皇家,DK06000093,同榮里,新北市泰山區同榮里明志路一段326號,"25.059071,121.43131",B02,986,林口分局,
泰山國小,DK06000094,山腳里,新北市泰山區山腳里泰林路二段255號,"25.062342,121.43129",B01,296,林口分局,
王寶企業,DK06000095,楓樹里,新北市泰山區楓樹里楓江路51號,"25.062683,121.43558",B01,290,林口分局,
公寓,DK06000096,福泰里,新北市泰山區福泰里泰林路二段138號,"25.059736,121.43439",B01,202,林口分局,
公寓,DK06000097,同榮里,新北市泰山區同榮里明志路一段352巷1號,"25.05838,121.43038",B01,127,林口分局,
麗池樂章,DK06000098,黎明里,新北市泰山區黎明里泰林路二段522巷1號,"25.064261,121.42425",B02,3365,林口分局,
義學立體停車場,DK06000099,義學里,新北市泰山區義學里明志路二段188號,"25.05006,121.42739",B01,1628,林口分局,
公寓,DK06000100,同榮里,新北市泰山區同榮里明志路一段352巷11弄5號,"25.058736,121.42998",B01,1095,林口分局,
泰山體育館,DK06000101,同榮里,新北市泰山區同榮里公園路54號,"25.055339,121.4266",B01,1825,林口分局,
忠孝新村國宅,DK06000102,同榮里,新北市泰山區同榮里辭修路10之5號,"25.057821,121.43003",B01,2172,林口分局,
黎明技術學院,DK06000103,黎明里,新北市泰山區黎明里泰林路三段22號,"25.065895,121.41962",B01,986,林口分局,
明志秀樹,DK06000104,同興里,新北市泰山區同興里明志路一段485號,"25.055386,121.43075",B02,1556,林口分局,
毅宜工業,DK06000105,山腳里,新北市泰山區山腳里美寧街37號,"25.064083,121.43019",B01,321,林口分局,
泰山高中,DK06000106,同榮里,新北市泰山區同榮里辭修路7號,"25.057719,121.42987",B01,534,林口分局,
黎明技術學院,DK06000107,黎明里,新北市泰山區黎明里泰林路三段22號,"25.065895,121.41962",B01,581,林口分局,
稙村秀,DK06000108,義學里,新北市泰山區義學里明志路二段136巷26號,"25.052022,121.42627",B02,1782,林口分局,
君祥酒店,DK06000109,全興里,新北市泰山區全興里中港西路456號,"25.053195,121.43299",B01,951,林口分局,
明日城雲開,DK06000110,義仁里,新北市泰山區義仁里信華六街8-1號,"25.044969,121.44149",B01,2646,林口分局,
明日城天青,DK06000111,義仁里,新北市泰山區義仁里信華一街33號,"25.046398,121.44057",B01,3746,林口分局,
朗朗城心,DK06000112,義仁里,新北市泰山區義仁里坡雅路71號,"25.0472328349333,121.440705696297",B01,781,林口分局,
明志國小,DK07000001,泰友里,新北市泰山區泰友里新生路2號,"25.045245,121.42745",B02,1091,林口分局,
明志科技大學,DK07000002,貴子里,新北市泰山區貴子里工專路84號,"25.040594,121.42225",B02,3254,林口分局,
明志派出所,DK07000003,明志里,新北市泰山區明志里明志路二段426號,"25.043811,121.42471",B01,342,林口分局,
天主教德來會,DK07000005,貴賢里,新北市泰山區貴賢里台麗街13巷2號,"25.038691,121.42479",B01,207,林口分局,
裕豐股份有限公司,DK07000006,貴和里,新北市泰山區貴和里貴鳳街26號,"25.030147,121.42301",B01,1298,林口分局,
明志科技大學,DK07000007,貴子里,新北市泰山區貴子里工專路84號,"25.040594,121.42225",B01,861,林口分局,
嶠泰塑膠,DK07000009,貴和里,新北市泰山區貴和里貴鳳街2之4號,"25.031267,121.42151",B01,31,林口分局,
嶠泰塑膠,DK07000010,貴和里,新北市泰山區貴和里貴鳳街2之3號,"25.031294,121.42146",B01,31,林口分局,
花蓮扁食之家,DK07000011,貴和里,新北市泰山區貴和里貴鳳街2之2號,"25.031325,121.4214",B01,31,林口分局,
公寓,DK07000012,貴和里,新北市泰山區貴和里貴鳳街2之1號,"25.031356,121.42134",B01,31,林口分局,
統一超商貴鳳門市,DK07000013,貴和里,新北市泰山區貴和里貴鳳街2號,"25.031386,121.42126",B01,62,林口分局,
亞樂塑膠實業,DK07000014,貴和里,新北市泰山區貴和里貴鳳街2之5號,"25.031242,121.42155",B01,26,林口分局,
明志國小,DK07000016,泰友里,新北市泰山區泰友里新生路2號,"25.045245,121.42745",B01,102,林口分局,
公寓,DK07000017,貴和里,新北市泰山區貴和里明志路三段434號,"25.033008,121.42079",B01,15,林口分局,
唯心聖教教堂,DK07000018,貴和里,新北市泰山區貴和里明志路三段436號,"25.032948,121.4208",B01,17,林口分局,
家庭理髮廳,DK07000019,貴和里,新北市泰山區貴和里明志路三段438號,"25.032895,121.42079",B01,17,林口分局,
明志科技大學,DK07000021,貴子里,新北市泰山區貴子里工專路84號,"25.040594,121.42225",B01,1171,林口分局,
明志科技大學,DK07000022,貴子里,新北市泰山區貴子里工專路84之66號,"25.043993,121.42246",B01,285,林口分局,
榮皓有限公司,DK07000023,貴和里,新北市泰山區貴和里明志路三段496號,"25.031169,121.42089",B01,103,林口分局,
三郡工業,DK07000024,貴和里,新北市泰山區貴和里貴陽街80號,"25.031964,121.42384",B01,25,林口分局,
延昇企業,DK07000025,貴和里,新北市泰山區貴和里貴陽街76號,"25.032026,121.42376",B01,22,林口分局,
振進企業,DK07000026,貴和里,新北市泰山區貴和里貴陽街78號,"25.031992,121.4238",B01,21,林口分局,
金尚新企業社,DK07000027,貴和里,新北市泰山區貴和里貴陽街74號,"25.03206,121.42371",B01,26,林口分局,
道明幼兒園,DK07000028,貴和里,新北市泰山區貴和里明志路三段295號,"25.036459,121.4229",B01,220,林口分局,
連春工業,DK07000029,貴和里,新北市泰山區貴和里貴鳳街22之2號,"25.030838,121.42228",B01,534,林口分局,
中國製罐公司,DK07000030,貴和里,新北市泰山區貴和里明志路三段533號,"25.029576,121.42043",B01,376,林口分局,
明志國小,DK07000031,泰友里,新北市泰山區泰友里新生路2號,"25.045245,121.42745",B01,758,林口分局,
大漢針車股份有限公司,DK07000032,貴和里,新北市泰山區貴和里貴鳳街31號,"25.030624,121.42312",B01,306,林口分局,
統領電子,DK07000033,貴和里,新北市泰山區貴和里貴鳳街90巷24號,"25.030241,121.42357",B01,124,林口分局,
五角大廈,DK07000034,貴和里,新北市泰山區貴和里新北大道六段397號,"25.032178,121.42152",B01,5204,林口分局,
狀元私人住宅大樓,DK07000035,泰友里,新北市泰山區泰友里新生路31巷10號,"25.046101,121.42776",B01,276,林口分局,
泰山明志聖方濟天主堂,DK07000036,明志里,新北市泰山區明志里明志路三段26號,"25.042922,121.42469",B01,480,林口分局,
豪景私人住宅大樓,DK07000037,明志里,新北市泰山區明志里明志路二段392號,"25.044354,121.42521",B03,2996,林口分局,
公寓,DK07000038,貴子里,新北市泰山區貴子里明志路三段74巷17號,"25.041661,121.42425",B01,234,林口分局,
震雄機械,DK07000039,貴和里,新北市泰山區貴和里新北大道六段351號,"25.033107,121.42295",B01,135,林口分局,
台北皇家,DK07000040,明志里,新北市泰山區明志里明志路二段344號,"25.045409,121.42585",B02,932,林口分局,
環球社區,DK07000041,貴子里,新北市泰山區貴子里明志路三段74巷7號,"25.041651,121.4245",B02,345,林口分局,
中進實業,DK07000042,貴和里,新北市泰山區貴和里德安街20巷1號,"25.031702,121.4185",B01,275,林口分局,
金山寺,DK07000043,貴賢里,新北市泰山區貴賢里明志路三段163巷8弄1號,"25.039374,121.42526",B01,520,林口分局,
明志經典,DK07000044,貴和里,新北市泰山區貴和里明志路三段472號,"25.031848,121.42093",B01,256,林口分局,
瑞煌股份有限公司,DK07000046,貴和里,新北市泰山區貴和里新北大道七段105巷2號,"25.031549,121.41754",B01,42,林口分局,
明志天地,DK07000047,貴子里,新北市泰山區貴子里明志路三段74巷8號,"25.041849,121.42448",B01,703,林口分局,
大同世界,DK07000048,新明里,新北市泰山區新明里明志路二段345巷1號,"25.044444,121.42569",B01,1892,林口分局,
公寓,DK07000049,新明里,新北市泰山區新明里明志路三段35號,"25.042732,121.42494",B02,230,林口分局,
哈佛林園,DK07000050,明志里,新北市泰山區明志里明志路二段416號,"25.044026,121.425",B03,678,林口分局,
中山私人住宅大樓,DK07000051,貴和里,新北市泰山區貴和里新北大道六段353號,"25.033044,121.42286",B01,638,林口分局,
典藏傳家,DK07000052,貴賢里,新北市泰山區貴賢里明志路三段147號,"25.040024,121.42499",B02,460,林口分局,
明志科技大學,DK07000053,貴子里,新北市泰山區貴子里工專路84之30號,"25.042909,121.4219",B01,3836,林口分局,
明志大廈,DK07000054,貴子里,新北市泰山區貴子里工專路72號,"25.040556,121.42261",B01,379,林口分局,
明志科技大學,DK07000055,貴子里,新北市泰山區貴子里工專路84之26號,"25.042763,121.42173",B01,260,林口分局,
貴子活動中心,DK07000056,貴子里,新北市泰山區貴子里工專路22號,"25.039866,121.42363",B01,438,林口分局,
百興鍾鼎山林,DK07000057,貴子里,新北市泰山區貴子里明志路三段74巷27號,"25.04143,121.42352",B01,1138,林口分局,
頂好社區,DK07000058,貴子里,新北市泰山區貴子里明志路三段31號,"25.042445,121.42476",B02,515,林口分局,
貴子狀元,DK07000059,貴賢里,新北市泰山區貴賢里貴子路22號,"25.041847,121.42567",B02,698,林口分局,
銘志汽車電機材料行,DK07000060,貴和里,新北市泰山區貴和里明志路三段442號之1,"25.032747,121.42083",B01,83,林口分局,
頂全私人住宅大樓,DK07000061,貴子里,新北市泰山區貴子里明志路三段201號,"25.038512,121.42417",B01,136,林口分局,
明志書香,DK07000062,貴和里,新北市泰山區貴和里明志路三段353號,"25.035112,121.42204",B02,1372,林口分局,
明志天廈,DK07000063,貴子里,新北市泰山區貴子里明志路三段74巷24號,"25.041762,121.42395",B01,390,林口分局,
幃凱雅筑,DK07000064,貴和里,新北市泰山區貴和里明志路三段351巷16號,"25.034651,121.42242",B01,468,林口分局,
馨園,DK07000065,明志里,新北市泰山區明志里明志路二段298巷17弄2號,"25.046929,121.42531",B01,498,林口分局,
炎洲股份有限公司,DK07000066,貴和里,新北市泰山區貴和里明志路三段423號,"25.033343,121.42105",B02,427,林口分局,
美福堡,DK07000067,貴子里,新北市泰山區貴子里明志路3段136號,"25.040075,121.42473",B02,2324,林口分局,
常勝傑座,DK07000068,貴賢里,新北市泰山區貴賢里明志路三段145巷8弄2號,"25.039644,121.42571",B01,768,林口分局,
春天大廈,DK07000069,貴賢里,新北市泰山區貴賢里明志路三段131號,"25.040465,121.42507",B01,431,林口分局,
創新銘園,DK07000070,新明里,新北市泰山區新明里民國街1號,"25.043742,121.42534",B02,644,林口分局,
天運社區,DK07000071,貴子里,新北市泰山區貴子里明志路三段146號,"25.039813,121.42445",B03,1370,林口分局,
泰山龍門,DK07000072,貴賢里,新北市泰山區貴賢里明志路三段123巷2號,"25.040512,121.42534",B01,225,林口分局,
萬泰新城,DK07000073,貴子里,新北市泰山區貴子里工專路58號,"25.04029,121.42301",B01,462,林口分局,
